Discriminator Loss
0.19747630017035453
0.24972814917945496
0.3106696714868631
0.37462795255205517
0.4018961803230178
0.49926828861693895
0.5061365635803593
0.547214800210865
0.547203503644375
0.5780162677702392
0.6087688203243649
0.5872978774444831
0.6402331083974875
0.6068549644001915
0.6089982977303703
0.5768025904855765
0.5676253696765436
0.5411330265043032
0.5254016027540502
0.6064835582547785
0.6269042385584863
0.6484068113062388
0.6622043094785927
0.682829865485506
0.7578399976348633
0.8057870045875954
0.8318457611457771
0.8649298525832193
0.8452732420867056
0.9090100000124148
0.9014084049502907
0.8310899956680625
0.8136067931228281
0.7942903514027291
0.6393270056570888
0.5978690942039575
0.5958316530031926
0.5575550339563423
0.5700187546670284
0.5952380250786882
0.5751374341032999
